as_of,kind,change_type,title,field,before,after,source,detail
2026-08-18,event,added,Super Bowl LVII,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Super Nintendo World Hollywood opening,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,IGN Fan Fest 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,D.I.C.E. Awards 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PlayStation State of Play February 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,F1 World Championship 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Super Mario Bros. Movie Direct,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,GDC 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PAX East 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,WonderCon 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,BAFTA Games Awards 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Tetris,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Dungeons & Dragons: Honor Among Thieves,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,The Super Mario Bros. Movie,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,The Masters 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Pokémon Horizons: The Series,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Indie World April 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,League of Legends MSI 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,BLAST.tv Paris Major 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PlayStation Showcase May 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,NBA Finals 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Stanley Cup Finals 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Summer Game Fest 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Future Games Show Summer 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Wholesome Direct 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Guerrilla Collective 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Xbox Games Showcase + Starfield Direct 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PC Gaming Show 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Devolver Direct 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Day of the Devs 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Ubisoft Forward 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Capcom Showcase 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Call of Duty League Championship 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Steam Next Fest June 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Direct June 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Olympic Esports Week 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,DreamHack Summer 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The Game Awards 10-year Hollywood Bowl concert,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The Witcher season 3,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Anime Expo 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Wimbledon 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Resident Evil: Death Island,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,San Diego Comic-Con 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Twisted Metal season 1,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,ChinaJoy 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,EVO 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,VALORANT Champions 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,QuakeCon 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Pokémon World Championships 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Gamescom Opening Night Live 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Gamescom 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Gran Turismo,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Super Mario Bros. Wonder Direct,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PAX West 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Live Seattle 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,NFL Season 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Direct September 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Tokyo Game Show 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Castlevania: Nocturne season 1,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Overwatch League Grand Finals 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PAX Aus 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Steam Next Fest October 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,League of Legends Worlds 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Brasil Game Show 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,EGX 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,New York Comic Con 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The International 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Fortnite Championship Series Global Championship 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Mortal Kombat Legends: Cage Match,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Captain Laserhawk: A Blood Dragon Remix,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,TwitchCon Las Vegas 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,World Series 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Five Nights at Freddy's,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Paris Games Week 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Onimusha,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,BlizzCon 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Golden Joystick Awards 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,DreamHack Atlanta 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Indie World November 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,G-STAR 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The Game Awards 2023,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Pokémon Concierge,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,CES 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Xbox Developer Direct 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Taipei Game Show 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PlayStation State of Play January 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,IEM Katowice 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Super MAGFest 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Steam Next Fest February 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Halo season 2,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Super Bowl LVIII,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,D.I.C.E. Awards 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Six Invitational 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,IGN Fan Fest 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Direct: Partner Showcase February 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,F1 World Championship 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,GDC 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PAX East 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PGL Major Copenhagen 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,ARK: The Animated Series,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,WonderCon 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Fallout season 1,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,BAFTA Games Awards 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The Masters 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Indie World April 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Knuckles,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,EVO Japan 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,League of Legends MSI 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Angry Birds Mystery Island,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,PlayStation State of Play May 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,NBA Finals 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Summer Game Fest 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Capcom Spotlight 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Devolver Direct 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Future Games Show Summer 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Wholesome Direct 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Day of the Devs 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Stanley Cup Finals 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Xbox Games Showcase 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PC Gaming Show 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Ubisoft Forward 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Steam Next Fest June 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,UEFA Euro 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Direct June 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Copa América 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Wimbledon 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Esports World Cup 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Anime Expo 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Call of Duty League Championship 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,EVO 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,San Diego Comic-Con 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,ChinaJoy 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,TwitchCon Rotterdam 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,2024 Summer Olympics,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,VALORANT Champions 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,QuakeCon 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,D23: The Ultimate Disney Fan Event 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Borderlands,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Pokémon World Championships 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Gamescom Opening Night Live 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Gamescom 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Indie World + Partner Showcase August 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PAX West 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The International 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,NFL Season 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Fortnite Championship Series Global Championship 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,TwitchCon San Diego 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PlayStation State of Play September 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,League of Legends Worlds 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Tokyo Game Show 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Brasil Game Show 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Tomb Raider: The Legend of Lara Croft,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,PAX Aus 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Steam Next Fest October 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,New York Comic Con 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,DreamHack Atlanta 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,World Series 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Like a Dragon: Yakuza,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Arcane season 2,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Super Nintendo World Direct,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,G-STAR 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Golden Joystick Awards 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Perfect World Shanghai Major 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Secret Level season 1,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,The Game Awards 2024,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Sonic the Hedgehog 3,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,CES 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Castlevania: Nocturne season 2,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Super MAGFest 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Taipei Game Show 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Xbox Developer Direct 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,IEM Katowice 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Six Invitational 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Super Bowl LIX,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,D.I.C.E. Awards 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PlayStation State of Play February 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,IGN Fan Fest 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Steam Next Fest February 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Monster Hunter Wilds release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-18,event,added,F1 World Championship 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,GDC 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Direct March 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,WonderCon 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,London Games Festival 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Switch 2 Direct,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Devil May Cry season 1,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,A Minecraft Movie,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,BAFTA Games Awards 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The Masters 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,The Last of Us season 2,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,Mario Kart World Direct,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Until Dawn,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,PAX East 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,EVO Japan 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Doom: The Dark Ages release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-18,event,added,Super Nintendo World Epic Universe opening,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PlayStation State of Play May 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,BLAST.tv Austin Major 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Stanley Cup Finals 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Switch 2 launch,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,NBA Finals 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Summer Game Fest 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Future Games Show Summer 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Wholesome Direct 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Xbox Games Showcase 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PC Gaming Show 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Steam Next Fest June 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Donkey Kong Bananza Direct,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Death Stranding 2: On the Beach release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-18,event,added,League of Legends MSI 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Wimbledon 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Anime Expo 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Esports World Cup 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,San Diego Comic-Con 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Direct: Partner Showcase July 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Twisted Metal season 2,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,ChinaJoy 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,EVO 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,QuakeCon 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Indie World August 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Mafia: The Old Country release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-18,event,added,Pokémon World Championships 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Gamescom Opening Night Live 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Gamescom 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,PAX West 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Exit 8,presence,,added,historical_registry,New event entered the live dataset
2026-08-18,event,added,The International 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,NFL Season 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Hollow Knight: Silksong release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-18,event,added,Fortnite Championship Series Global Championship 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Nintendo Direct September 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,VALORANT Champions 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Tokyo Game Show 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
2026-08-18,event,added,Ghost of Yōtei release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-18,event,added,Brasil Game Show 2025,presence,,added,Wikipedia year pages / organizer calendars 2022–2026,New event entered the live dataset
