as_of,kind,change_type,title,field,before,after,source,detail
2026-08-24,event,added,Dynasty Warriors: Origins release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Sega Football Club Champions 2026 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Rumble Fish 2 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Fighting Force Collection release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Speedball release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Steel Century Groove release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,City Tales: Medieval Era release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,"Don’t Stop, Girlypop! release window",presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Dusk Index: Gion release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Project: Gorgon release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Front Mission 3: Remake release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Jimmy and the Pulsating Mass release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Lovish release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,PUBG: BLINDSPOT release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,JDM: Japanese Drift Master release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Shadows of the Afterland release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Fantasista Asuka release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Kingdom Come: Deliverance release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Caves of Qud release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Earnest Evans Collection release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Soulslinger: Envoy of Death release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,PC Building Simulator 2 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Fox's Way Home release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Japanese Rural Life Adventure release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Never Grave: The Witch and The Curse release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Methods: The Canada Files release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Peregrino release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Piece by Piece release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Liar Princess and the Blind Prince release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Yomawari: Lost in the Dark release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Pode release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Rustil: Eternal Labyrinth Castle release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Tower Tag release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Shadow Tactics: Blades of the Shogun release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Dragonkin: The Banished release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Coin Game release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Little Tomb: The Maholova Club and the Search for a Dead Body release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Seven Deadly Sins: Origin release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Mado Monogatari: Fia and the Wondrous Academy release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Tales of the Shire: A The Lord of the Rings Game release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Shinonome Abyss: The Maiden Exorcist release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Fifth Family release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Homura: The Crimson Warriors release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Lilac release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Little Nemo and the Guardians of Slumberland release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Castle of Shikigami III release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The New Denpa Men release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Faith: The Unholy Trinity release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Memories Off Sōsō: Break out of my shell release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Skautfold: Moonless Knight release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Nekopara Sekai Connect release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Calamity Angels: Special Delivery release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Mongil: Star Dive release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Ereban: Shadow Legacy release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,OPUS: Prism Peak release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Smash It Wild release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Task Time release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Anemoi release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Mahou Arms release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Snail's Knock Out release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Spy Drops release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,WILL: Follow The Light release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Ys Memoire: Revelations in Celceta release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Amnesia: Rebirth release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Heroes of Might and Magic: Olden Era release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Perennial Dusk: Kinsenka release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Prius Online release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Withering Realms release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Axe Cop release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Haneda Girl release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Corebreaker release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Nitro Gen Omega release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Smalland: Survive the Wilds release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Corsairs: Battle of the Caribbean release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,"Warhammer 40,000: Mechanicus II release window",presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,"Warhammer 40,000: Speed Freeks release window",presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Birushana: Winds of Fate release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Age of Empires II: Definitive Edition release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Tetris the Grandmaster 4: Absolute Eye release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Gothic Remake release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Atelier Yumia: The Alchemist of Memories & the Envisioned Land release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Unrailed! 2: Back on Track release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,UsoNatsu release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,and Roger release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Toy Story 5,presence,,added,historical_registry,New event entered the live dataset
2026-08-24,event,added,Citizen Sleeper 2: Starward Vector release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,My Merry May with be release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Saeko: Giantess Dating Sim release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Deathbulge: Battle of the Bands release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Magical Girl Witch Trials release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Star Ocean: The Second Story R release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Dreamin' Her release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,K-pop Idol Stories: Road to Debut release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Dream Of A Cockspur release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Suika Game release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Prelude: Dark Pain release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,BOKURA release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Fuga: Melodies of Steel release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Ira release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Kusan: City of Wolves release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Relic: First Guardian release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Cotton Rock With You release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Brave Dungeon: The Meaning of Justice release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Angeline Era release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Legend of Heroes: Trails from Zero release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Legend of Heroes: Trails to Azure release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,TCG Card Shop Simulator release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Kernel Hearts release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Alchemist of Ars Magna release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Cupid Parasite release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,TOEM 2 release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Kousai Toshi release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Echo Weaver release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Tenebris Somnia release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Cotton Reboot! release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Cotton Reboot! High Tension! release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Radiant Starlets release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,LIGHT: Black Cat & Amnesia Girl release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Metaphor: ReFantazio release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,Koganei-so and the Golden Swallowtail Butterfly release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,The Adventures of Bryan Scott release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,My Brother Hacker release window,presence,,added,announced_product_window,New event entered the live dataset
2026-08-24,event,added,X-Men '97 season 2,presence,,added,cross_media_registry,New event entered the live dataset
2026-08-24,event,added,Spider-Man: Beyond the Spider-Verse,presence,,added,cross_media_registry,New event entered the live dataset
2026-08-24,event,removed,The Last of Us,presence,present,removed,wikipedia:2023_in_video_games,Event left the live dataset
